,Seller ID,Seller Name,"City, State",Brands Offered,Product Categories,Average Rating,Number of Reviews,Total Sales,Average Order Value (₹),Response Time (hrs)
719,S886,Seller S886,"Delhi, NCR","['Flipkart (in-house)', 'Mysore Silk Sarees', 'Bajaj', 'Pigeon', 'Usha']",['Appliances'],4.4,9.0,45.9,2944,1
720,S109,Seller S109,"Srinagar, J&K","['Kanchipuram Saris', 'Havells']","['Handicrafts', 'Electronics', 'Kitchenware', 'Clothing']",4.5,5.9,27.3,4414,23
721,S742,Seller S742,"Chennai, Tamil Nadu","['Mysore Silk Sarees', 'Manyavar', 'Usha', 'Bajaj']","['Kitchenware', 'Accessories', 'Clothing', 'Bakeware']",4.1,7.5,34.3,2597,1
722,S818,Seller S818,"Chennai, Tamil Nadu","['Lava Mobiles', 'Pigeon', 'boAt']","['Appliances', 'Handicrafts', 'Electronics']",4.4,2.4,7.1,2465,24
723,S442,Seller S442,"Mumbai, Maharashtra","['Lava Mobiles', 'Zebronics']",['Appliances'],4.1,20.7,8.4,1470,9
724,S297,Seller S297,"Srinagar, J&K",['Manyavar'],"['Ethnic Wear', 'Clothing', 'Bakeware', 'Kitchenware']",5.0,21.6,13.6,3650,8
725,S653,Seller S653,"Bengaluru, Karnataka","['Flipkart (in-house)', 'Havells']","['Bakeware', 'Mobiles', 'Accessories', 'Ethnic Wear']",4.7,2.4,26.9,2707,3
726,S186,Seller S186,"Delhi, NCR",['boAt'],"['Bakeware', 'Accessories']",4.9,13.1,46.4,1755,22
727,S670,Seller S670,"Delhi, NCR",['boAt'],"['Electronics', 'Mobiles', 'Bakeware', 'Kitchenware']",4.8,16.5,32.9,1852,4
728,S156,Seller S156,"Mumbai, Maharashtra","['boAt', 'Kanchipuram Saris']","['Clothing', 'Ethnic Wear', 'Handicrafts', 'Home Decor']",5.0,14.9,18.4,2057,12
729,S268,Seller S268,"Bengaluru, Karnataka","['Prestige', 'Manyavar']","['Appliances', 'Accessories', 'Home Decor', 'Ethnic Wear', 'Handicrafts']",4.5,20.1,16.3,1667,20
730,S322,Seller S322,"Bengaluru, Karnataka","['Flipkart (in-house)', 'Bajaj', 'Prestige']","['Kitchenware', 'Accessories']",4.0,16.6,37.8,4708,8
731,S899,Seller S899,"Srinagar, J&K","['boAt', 'Havells']","['Electronics', 'Kitchenware', 'Home Decor', 'Bakeware']",4.4,9.8,22.6,1460,20
732,S880,Seller S880,"Mumbai, Maharashtra","['Manyavar', 'Usha']","['Handicrafts', 'Home Decor', 'Bakeware']",4.3,1.6,22.8,2878,2
733,S206,Seller S206,"Mumbai, Maharashtra","['Bajaj', 'Flipkart (in-house)', 'Mysore Silk Sarees', 'Lava Mobiles', 'Usha', 'Kanchipuram Saris']","['Clothing', 'Electronics']",4.6,8.3,14.3,4399,21
734,S357,Seller S357,"Chennai, Tamil Nadu","['Kanchipuram Saris', 'Prestige', 'Manyavar']","['Handicrafts', 'Kitchenware', 'Electronics']",4.2,5.9,45.2,4204,16
735,S467,Seller S467,"Mumbai, Maharashtra","['Prestige', 'Havells', 'Flipkart (in-house)', 'boAt']","['Home Decor', 'Kitchenware']",4.9,11.6,35.6,3966,23
736,S165,Seller S165,"Srinagar, J&K","['Lava Mobiles', 'Kanchipuram Saris']","['Home Decor', 'Ethnic Wear']",4.3,19.1,45.8,1538,9
737,S425,Seller S425,"Chennai, Tamil Nadu",['Kanchipuram Saris'],"['Ethnic Wear', 'Home Decor', 'Clothing']",4.5,17.3,28.9,3665,20
738,S555,Seller S555,"Delhi, NCR","['Zebronics', 'Mysore Silk Sarees', 'Flipkart (in-house)', 'Usha', 'Lava Mobiles']",['Accessories'],4.1,7.8,28.2,1808,8
739,S420,Seller S420,"Chennai, Tamil Nadu","['Lava Mobiles', 'Kanchipuram Saris', 'Havells']","['Bakeware', 'Appliances', 'Handicrafts', 'Electronics', 'Mobiles']",4.3,18.9,39.1,2402,20
740,S961,Seller S961,"Bengaluru, Karnataka","['Pigeon', 'Mysore Silk Sarees']","['Appliances', 'Mobiles']",4.1,18.8,44.1,2907,19
741,S851,Seller S851,"Srinagar, J&K",['Pigeon'],"['Clothing', 'Electronics', 'Mobiles', 'Kitchenware']",4.9,13.1,5.9,3337,18
742,S269,Seller S269,"Chennai, Tamil Nadu","['Bajaj', 'Usha']","['Ethnic Wear', 'Bakeware']",4.6,15.7,31.3,2978,6
743,S362,Seller S362,"Chennai, Tamil Nadu","['boAt', 'Zebronics', 'Kanchipuram Saris']","['Bakeware', 'Appliances', 'Ethnic Wear', 'Accessories']",4.8,12.6,3.2,1699,1
744,S750,Seller S750,"Bengaluru, Karnataka","['Lava Mobiles', 'Prestige', 'Zebronics', 'Usha']","['Handicrafts', 'Appliances', 'Home Decor', 'Ethnic Wear', 'Mobiles']",4.3,2.1,43.8,3561,15
745,S180,Seller S180,"Mumbai, Maharashtra","['Prestige', 'Bajaj', 'Kanchipuram Saris', 'Zebronics', 'Lava Mobiles']","['Bakeware', 'Kitchenware']",4.2,16.5,3.8,3850,21
746,S367,Seller S367,"Chennai, Tamil Nadu","['Usha', 'Kanchipuram Saris', 'Havells']","['Home Decor', 'Electronics', 'Clothing']",4.6,9.1,45.9,4343,8
747,S868,Seller S868,"Delhi, NCR","['Bajaj', 'Havells', 'boAt', 'Prestige', 'Lava Mobiles', 'Flipkart (in-house)']","['Home Decor', 'Clothing', 'Mobiles', 'Appliances', 'Kitchenware']",4.5,18.3,20.6,3065,10
748,S594,Seller S594,"Delhi, NCR","['Havells', 'Manyavar', 'Pigeon', 'Kanchipuram Saris', 'Bajaj']","['Bakeware', 'Clothing']",4.9,18.0,37.8,3849,19
749,S329,Seller S329,"Srinagar, J&K","['boAt', 'Bajaj', 'Mysore Silk Sarees', 'Lava Mobiles', 'Prestige', 'Havells']","['Bakeware', 'Electronics']",4.8,18.4,5.7,1417,20
750,S401,Seller S401,"Mumbai, Maharashtra","['Lava Mobiles', 'Manyavar']",['Bakeware'],4.6,0.7,25.8,1957,20
751,S850,Seller S850,"Chennai, Tamil Nadu","['Prestige', 'Lava Mobiles', 'Manyavar', 'Pigeon']",['Handicrafts'],4.1,8.1,19.9,4310,12
752,S699,Seller S699,"Bengaluru, Karnataka","['Flipkart (in-house)', 'Kanchipuram Saris', 'Bajaj', 'Usha', 'boAt']",['Appliances'],4.7,1.2,31.5,1717,12
753,S646,Seller S646,"Bengaluru, Karnataka","['Manyavar', 'Flipkart (in-house)', 'Pigeon', 'Kanchipuram Saris', 'Prestige']","['Home Decor', 'Appliances', 'Accessories', 'Electronics']",4.6,20.1,42.3,3223,5
754,S354,Seller S354,"Delhi, NCR",['Lava Mobiles'],"['Electronics', 'Bakeware', 'Mobiles']",4.9,12.7,32.9,1938,14
755,S815,Seller S815,"Delhi, NCR","['Mysore Silk Sarees', 'Bajaj', 'boAt', 'Flipkart (in-house)', 'Lava Mobiles', 'Pigeon']","['Electronics', 'Home Decor', 'Ethnic Wear']",4.8,6.6,45.4,3679,13
756,S950,Seller S950,"Chennai, Tamil Nadu","['Kanchipuram Saris', 'Manyavar', 'Prestige']",['Kitchenware'],4.4,15.0,23.2,3117,13
757,S155,Seller S155,"Chennai, Tamil Nadu","['Manyavar', 'Pigeon', 'Lava Mobiles', 'Mysore Silk Sarees', 'Kanchipuram Saris', 'Prestige']","['Clothing', 'Electronics', 'Mobiles', 'Handicrafts']",4.1,23.8,33.1,3639,23
758,S520,Seller S520,"Delhi, NCR","['Bajaj', 'Mysore Silk Sarees', 'Prestige', 'Havells', 'Flipkart (in-house)']",['Handicrafts'],4.9,16.6,25.6,2905,6
759,S667,Seller S667,"Delhi, NCR","['Kanchipuram Saris', 'Usha']",['Appliances'],4.3,0.2,35.8,4162,6
760,S498,Seller S498,"Mumbai, Maharashtra","['Bajaj', 'Zebronics', 'Mysore Silk Sarees', 'Usha', 'Prestige']","['Kitchenware', 'Home Decor']",4.6,5.4,43.2,4487,2
761,S219,Seller S219,"Srinagar, J&K","['Manyavar', 'Prestige', 'Bajaj', 'Kanchipuram Saris']","['Electronics', 'Appliances']",4.9,19.0,10.3,2374,7
762,S701,Seller S701,"Bengaluru, Karnataka","['Lava Mobiles', 'Havells', 'Prestige']","['Accessories', 'Handicrafts', 'Home Decor']",4.8,7.0,41.2,4140,1
763,S805,Seller S805,"Delhi, NCR","['Mysore Silk Sarees', 'boAt', 'Havells', 'Flipkart (in-house)', 'Prestige', 'Kanchipuram Saris']","['Ethnic Wear', 'Appliances', 'Electronics']",4.4,10.7,21.9,1883,1
764,S306,Seller S306,"Delhi, NCR","['Pigeon', 'Flipkart (in-house)', 'Usha', 'Mysore Silk Sarees']","['Handicrafts', 'Electronics', 'Home Decor', 'Kitchenware', 'Accessories']",4.3,17.2,49.7,2107,4
765,S874,Seller S874,"Srinagar, J&K","['Pigeon', 'Prestige', 'Kanchipuram Saris', 'Mysore Silk Sarees']","['Bakeware', 'Mobiles', 'Electronics', 'Handicrafts', 'Accessories']",4.4,21.4,9.0,2878,14
766,S123,Seller S123,"Delhi, NCR","['Bajaj', 'Kanchipuram Saris', 'Lava Mobiles']","['Mobiles', 'Accessories']",4.0,6.2,38.9,4821,3
767,S566,Seller S566,"Bengaluru, Karnataka","['Flipkart (in-house)', 'Mysore Silk Sarees', 'boAt', 'Prestige', 'Usha']","['Ethnic Wear', 'Electronics', 'Mobiles', 'Accessories']",4.5,21.1,4.0,3733,18
768,S299,Seller S299,"Chennai, Tamil Nadu",['Kanchipuram Saris'],"['Ethnic Wear', 'Clothing']",4.4,3.6,3.3,3657,13
769,S350,Seller S350,"Bengaluru, Karnataka","['Usha', 'Prestige']",['Clothing'],4.9,3.7,16.3,2088,2
770,S189,Seller S189,"Delhi, NCR","['Havells', 'Kanchipuram Saris', 'Zebronics']","['Home Decor', 'Clothing']",4.4,21.8,48.5,3420,3
771,S757,Seller S757,"Srinagar, J&K","['Zebronics', 'Kanchipuram Saris']","['Home Decor', 'Mobiles', 'Handicrafts', 'Kitchenware', 'Bakeware']",4.4,18.9,40.5,3880,24
772,S360,Seller S360,"Bengaluru, Karnataka","['boAt', 'Lava Mobiles', 'Zebronics', 'Kanchipuram Saris', 'Pigeon']",['Ethnic Wear'],4.8,13.2,30.2,1912,13
773,S442,Seller S442,"Delhi, NCR","['Manyavar', 'Kanchipuram Saris', 'Usha', 'Mysore Silk Sarees', 'Havells', 'Flipkart (in-house)']","['Ethnic Wear', 'Mobiles', 'Clothing', 'Handicrafts', 'Electronics']",4.7,13.1,16.5,2374,9
774,S722,Seller S722,"Mumbai, Maharashtra",['Prestige'],"['Accessories', 'Mobiles', 'Appliances', 'Home Decor', 'Kitchenware']",4.9,4.6,42.5,3823,7
775,S167,Seller S167,"Mumbai, Maharashtra","['boAt', 'Pigeon', 'Havells', 'Zebronics']","['Mobiles', 'Accessories', 'Ethnic Wear', 'Bakeware', 'Appliances']",4.8,22.7,6.6,3074,11
776,S527,Seller S527,"Srinagar, J&K","['Lava Mobiles', 'Flipkart (in-house)', 'Usha', 'Prestige', 'boAt']","['Accessories', 'Mobiles', 'Home Decor']",4.2,8.9,4.3,2576,9
777,S745,Seller S745,"Srinagar, J&K","['Havells', 'Prestige', 'Bajaj', 'Mysore Silk Sarees', 'Usha', 'Pigeon']","['Clothing', 'Ethnic Wear', 'Home Decor', 'Kitchenware', 'Appliances']",4.0,4.8,24.4,3130,18
778,S174,Seller S174,"Mumbai, Maharashtra","['Kanchipuram Saris', 'Zebronics', 'Prestige']","['Bakeware', 'Ethnic Wear', 'Mobiles']",4.7,14.2,41.7,1349,14
779,S864,Seller S864,"Mumbai, Maharashtra","['boAt', 'Havells', 'Manyavar', 'Kanchipuram Saris', 'Prestige', 'Bajaj']","['Home Decor', 'Clothing', 'Kitchenware', 'Ethnic Wear', 'Appliances']",4.7,2.3,2.7,1931,6
780,S680,Seller S680,"Mumbai, Maharashtra",['Manyavar'],"['Kitchenware', 'Accessories', 'Mobiles', 'Appliances']",4.6,11.7,9.3,4149,8
781,S461,Seller S461,"Mumbai, Maharashtra","['Lava Mobiles', 'Prestige', 'Kanchipuram Saris', 'Mysore Silk Sarees', 'Manyavar', 'Flipkart (in-house)']","['Accessories', 'Bakeware', 'Home Decor', 'Kitchenware', 'Appliances']",4.1,10.8,16.2,2709,1
782,S750,Seller S750,"Chennai, Tamil Nadu","['Usha', 'Lava Mobiles', 'Kanchipuram Saris', 'Pigeon']","['Clothing', 'Kitchenware', 'Electronics', 'Mobiles']",4.3,13.2,49.0,3058,11
783,S795,Seller S795,"Srinagar, J&K",['Zebronics'],"['Appliances', 'Home Decor', 'Electronics']",4.1,10.8,19.0,3209,15
784,S242,Seller S242,"Bengaluru, Karnataka","['Kanchipuram Saris', 'Lava Mobiles', 'Flipkart (in-house)', 'Bajaj', 'Usha', 'Mysore Silk Sarees']","['Bakeware', 'Ethnic Wear', 'Kitchenware']",4.7,24.7,6.4,1529,17
785,S717,Seller S717,"Chennai, Tamil Nadu","['boAt', 'Manyavar', 'Havells', 'Mysore Silk Sarees']","['Accessories', 'Electronics', 'Appliances', 'Mobiles', 'Clothing']",4.6,14.3,49.8,1430,21
786,S721,Seller S721,"Delhi, NCR","['Prestige', 'Pigeon']",['Kitchenware'],4.3,10.7,46.3,4492,11
787,S239,Seller S239,"Mumbai, Maharashtra","['Flipkart (in-house)', 'Mysore Silk Sarees']","['Bakeware', 'Handicrafts', 'Electronics', 'Ethnic Wear', 'Accessories']",4.5,18.9,20.7,1257,4
788,S240,Seller S240,"Delhi, NCR","['Zebronics', 'Havells', 'Pigeon', 'Manyavar', 'Mysore Silk Sarees', 'Prestige']","['Appliances', 'Bakeware', 'Accessories', 'Ethnic Wear']",4.8,15.9,19.9,1887,21
789,S475,Seller S475,"Delhi, NCR","['Prestige', 'Zebronics']",['Appliances'],5.0,23.2,10.0,3612,13
790,S211,Seller S211,"Srinagar, J&K","['Mysore Silk Sarees', 'Pigeon']","['Clothing', 'Electronics']",4.5,3.0,30.7,3336,17
791,S883,Seller S883,"Mumbai, Maharashtra","['Pigeon', 'boAt', 'Bajaj']","['Ethnic Wear', 'Mobiles', 'Bakeware', 'Kitchenware']",4.0,10.0,41.1,4931,17
792,S683,Seller S683,"Chennai, Tamil Nadu","['Usha', 'Mysore Silk Sarees', 'Pigeon']","['Ethnic Wear', 'Kitchenware', 'Home Decor', 'Appliances', 'Accessories']",4.5,14.6,49.3,4020,17
793,S883,Seller S883,"Srinagar, J&K","['Havells', 'boAt', 'Manyavar']","['Mobiles', 'Handicrafts', 'Home Decor', 'Bakeware', 'Accessories']",4.5,10.0,13.2,1190,19
794,S393,Seller S393,"Mumbai, Maharashtra","['Pigeon', 'Bajaj', 'Mysore Silk Sarees', 'Prestige', 'Havells', 'Manyavar']","['Handicrafts', 'Electronics', 'Bakeware']",4.5,4.2,21.6,4625,3
795,S198,Seller S198,"Srinagar, J&K","['Kanchipuram Saris', 'Pigeon', 'Zebronics', 'Manyavar', 'Prestige']",['Appliances'],4.4,4.9,46.0,1809,11
796,S772,Seller S772,"Chennai, Tamil Nadu","['Bajaj', 'Kanchipuram Saris', 'Flipkart (in-house)', 'Havells']",['Accessories'],4.4,7.4,21.7,3685,18
797,S875,Seller S875,"Bengaluru, Karnataka",['Flipkart (in-house)'],"['Mobiles', 'Home Decor', 'Accessories', 'Kitchenware']",4.5,8.9,27.5,4305,1
798,S872,Seller S872,"Bengaluru, Karnataka","['Usha', 'boAt', 'Mysore Silk Sarees', 'Prestige', 'Pigeon']","['Ethnic Wear', 'Handicrafts', 'Clothing', 'Home Decor', 'Kitchenware']",4.9,22.0,7.2,4582,19
799,S696,Seller S696,"Mumbai, Maharashtra","['Kanchipuram Saris', 'Havells', 'Zebronics']","['Bakeware', 'Mobiles', 'Home Decor', 'Accessories']",4.9,15.6,41.2,2468,16
800,S869,Seller S869,"Bengaluru, Karnataka","['Zebronics', 'Havells', 'Flipkart (in-house)', 'boAt']","['Electronics', 'Ethnic Wear', 'Handicrafts', 'Appliances', 'Accessories']",4.8,19.3,32.9,1810,12
801,S300,Seller S300,"Mumbai, Maharashtra","['Manyavar', 'Prestige', 'boAt']","['Kitchenware', 'Ethnic Wear', 'Home Decor', 'Handicrafts']",4.7,9.3,41.8,2482,14
802,S904,Seller S904,"Mumbai, Maharashtra",['Havells'],"['Bakeware', 'Electronics', 'Handicrafts', 'Mobiles']",4.3,16.1,34.9,2315,3
803,S490,Seller S490,"Srinagar, J&K","['Mysore Silk Sarees', 'Lava Mobiles', 'Havells']","['Electronics', 'Home Decor', 'Mobiles', 'Handicrafts', 'Bakeware']",4.7,22.4,10.7,2539,4
804,S529,Seller S529,"Srinagar, J&K","['Manyavar', 'boAt', 'Mysore Silk Sarees', 'Pigeon', 'Bajaj', 'Havells']",['Handicrafts'],4.3,5.4,41.0,3727,18
805,S363,Seller S363,"Mumbai, Maharashtra","['Lava Mobiles', 'Bajaj', 'Kanchipuram Saris', 'Flipkart (in-house)']","['Electronics', 'Mobiles', 'Ethnic Wear', 'Accessories']",4.1,17.7,9.4,4363,17
806,S512,Seller S512,"Mumbai, Maharashtra","['Manyavar', 'Prestige', 'Usha', 'Kanchipuram Saris', 'Havells', 'Zebronics']","['Kitchenware', 'Accessories', 'Home Decor', 'Appliances', 'Ethnic Wear']",4.6,16.3,39.4,4591,24
807,S854,Seller S854,"Mumbai, Maharashtra","['Zebronics', 'Prestige', 'Lava Mobiles']","['Bakeware', 'Appliances', 'Ethnic Wear', 'Handicrafts']",4.0,24.2,28.7,4919,24
808,S100,Seller S100,"Mumbai, Maharashtra","['Prestige', 'Bajaj', 'Pigeon', 'Mysore Silk Sarees', 'Flipkart (in-house)', 'Havells']",['Kitchenware'],4.9,19.9,42.1,4575,6
809,S972,Seller S972,"Srinagar, J&K","['Kanchipuram Saris', 'Usha', 'boAt', 'Flipkart (in-house)', 'Manyavar', 'Lava Mobiles']",['Clothing'],4.3,16.4,22.9,3429,14
810,S972,Seller S972,"Mumbai, Maharashtra",['boAt'],['Accessories'],4.7,13.9,43.3,3024,8
811,S266,Seller S266,"Delhi, NCR",['Lava Mobiles'],"['Mobiles', 'Home Decor']",4.0,24.2,14.5,3267,24
812,S673,Seller S673,"Delhi, NCR","['Lava Mobiles', 'Mysore Silk Sarees', 'Manyavar', 'Pigeon', 'Usha', 'boAt']","['Ethnic Wear', 'Electronics', 'Clothing', 'Home Decor', 'Handicrafts']",4.7,18.8,31.3,2224,15
813,S407,Seller S407,"Bengaluru, Karnataka",['Flipkart (in-house)'],['Home Decor'],4.6,11.6,39.9,4180,7
814,S809,Seller S809,"Delhi, NCR","['Havells', 'Manyavar', 'boAt', 'Kanchipuram Saris', 'Flipkart (in-house)', 'Zebronics']","['Home Decor', 'Appliances', 'Ethnic Wear', 'Kitchenware', 'Electronics']",4.4,0.4,44.4,2065,1
815,S950,Seller S950,"Bengaluru, Karnataka","['Manyavar', 'Flipkart (in-house)', 'Kanchipuram Saris', 'Zebronics', 'Usha', 'Bajaj']","['Handicrafts', 'Clothing', 'Mobiles', 'Electronics']",4.8,7.8,12.0,3898,23
816,S788,Seller S788,"Delhi, NCR","['Lava Mobiles', 'Usha', 'Kanchipuram Saris', 'Manyavar', 'Prestige']",['Clothing'],4.4,22.7,31.6,1703,7
817,S179,Seller S179,"Delhi, NCR","['Bajaj', 'Usha', 'Manyavar', 'Flipkart (in-house)', 'Mysore Silk Sarees']","['Home Decor', 'Ethnic Wear', 'Appliances', 'Mobiles']",4.5,21.8,47.5,3083,10
818,S575,Seller S575,"Mumbai, Maharashtra","['boAt', 'Manyavar', 'Kanchipuram Saris']",['Clothing'],4.0,22.5,28.2,1871,15
819,S552,Seller S552,"Srinagar, J&K","['Pigeon', 'Lava Mobiles', 'Havells', 'boAt']","['Mobiles', 'Appliances', 'Home Decor']",4.6,14.7,49.0,1825,14
820,S528,Seller S528,"Srinagar, J&K","['Flipkart (in-house)', 'Prestige']","['Clothing', 'Accessories', 'Ethnic Wear']",4.4,5.6,6.7,1411,3
821,S968,Seller S968,"Mumbai, Maharashtra",['Kanchipuram Saris'],"['Mobiles', 'Handicrafts', 'Bakeware', 'Electronics']",4.7,23.3,45.4,1216,2
822,S765,Seller S765,"Delhi, NCR","['boAt', 'Pigeon', 'Flipkart (in-house)', 'Havells']",['Electronics'],4.9,0.9,40.8,2001,15
823,S474,Seller S474,"Delhi, NCR","['Havells', 'Prestige', 'Usha']","['Home Decor', 'Mobiles', 'Accessories', 'Handicrafts']",4.7,16.5,44.7,1416,21
824,S958,Seller S958,"Chennai, Tamil Nadu","['Bajaj', 'Zebronics', 'Havells', 'Mysore Silk Sarees', 'Pigeon', 'Lava Mobiles']","['Accessories', 'Kitchenware', 'Clothing', 'Handicrafts', 'Appliances']",4.3,19.2,18.4,3904,20
825,S273,Seller S273,"Delhi, NCR",['Manyavar'],"['Clothing', 'Electronics', 'Kitchenware', 'Appliances', 'Handicrafts']",4.4,21.3,45.8,1456,19
826,S300,Seller S300,"Bengaluru, Karnataka","['Lava Mobiles', 'Manyavar', 'Kanchipuram Saris']","['Clothing', 'Home Decor', 'Electronics']",4.2,12.1,42.5,1598,12
827,S979,Seller S979,"Bengaluru, Karnataka","['Prestige', 'boAt', 'Mysore Silk Sarees']","['Home Decor', 'Ethnic Wear', 'Kitchenware']",4.1,18.4,1.0,1970,6
828,S137,Seller S137,"Chennai, Tamil Nadu","['Usha', 'Havells', 'Lava Mobiles', 'Pigeon', 'Flipkart (in-house)', 'Bajaj']",['Electronics'],4.9,13.2,20.8,1637,17
829,S410,Seller S410,"Bengaluru, Karnataka","['boAt', 'Havells', 'Zebronics', 'Bajaj']","['Home Decor', 'Handicrafts', 'Kitchenware']",4.4,12.3,28.8,2312,2
830,S250,Seller S250,"Mumbai, Maharashtra","['Havells', 'Mysore Silk Sarees', 'Lava Mobiles', 'Flipkart (in-house)', 'Prestige', 'Kanchipuram Saris']","['Mobiles', 'Accessories', 'Ethnic Wear']",4.1,3.9,46.9,4003,15
831,S931,Seller S931,"Delhi, NCR",['Havells'],"['Handicrafts', 'Electronics', 'Home Decor', 'Mobiles', 'Ethnic Wear']",4.1,24.1,1.5,3984,13
832,S675,Seller S675,"Mumbai, Maharashtra","['Havells', 'Lava Mobiles']","['Kitchenware', 'Ethnic Wear', 'Handicrafts', 'Bakeware', 'Mobiles']",4.5,9.3,36.9,2188,14
833,S168,Seller S168,"Srinagar, J&K","['Manyavar', 'Bajaj', 'Havells']","['Mobiles', 'Ethnic Wear', 'Home Decor']",4.8,3.1,3.1,2760,17
834,S467,Seller S467,"Srinagar, J&K","['Bajaj', 'boAt', 'Usha', 'Havells', 'Mysore Silk Sarees']","['Clothing', 'Mobiles']",4.6,11.3,35.0,3995,16
835,S974,Seller S974,"Bengaluru, Karnataka","['Mysore Silk Sarees', 'Kanchipuram Saris', 'boAt', 'Lava Mobiles', 'Manyavar', 'Usha']",['Appliances'],4.4,16.7,41.3,4354,8
836,S627,Seller S627,"Bengaluru, Karnataka","['Kanchipuram Saris', 'Pigeon', 'Mysore Silk Sarees', 'Usha', 'Manyavar']","['Handicrafts', 'Bakeware', 'Mobiles', 'Electronics']",4.4,2.2,34.1,3591,11
837,S943,Seller S943,"Bengaluru, Karnataka","['Lava Mobiles', 'Kanchipuram Saris']","['Ethnic Wear', 'Home Decor', 'Electronics']",4.6,5.0,48.3,3826,21
838,S950,Seller S950,"Bengaluru, Karnataka","['Lava Mobiles', 'Zebronics']","['Handicrafts', 'Home Decor', 'Clothing', 'Appliances', 'Bakeware']",4.8,20.9,38.9,3150,18
839,S234,Seller S234,"Mumbai, Maharashtra","['Manyavar', 'Flipkart (in-house)']","['Bakeware', 'Kitchenware', 'Handicrafts', 'Mobiles', 'Electronics']",4.9,20.9,5.7,4886,12
840,S695,Seller S695,"Delhi, NCR","['Mysore Silk Sarees', 'Flipkart (in-house)']","['Electronics', 'Mobiles']",4.5,7.6,31.2,4269,22
841,S864,Seller S864,"Srinagar, J&K",['boAt'],['Kitchenware'],4.5,17.9,35.2,1093,6
842,S861,Seller S861,"Bengaluru, Karnataka","['Mysore Silk Sarees', 'Usha']","['Electronics', 'Appliances', 'Ethnic Wear', 'Kitchenware']",4.1,0.3,7.5,1824,20
843,S911,Seller S911,"Mumbai, Maharashtra","['Havells', 'Bajaj']","['Electronics', 'Kitchenware', 'Ethnic Wear', 'Handicrafts']",4.3,21.9,25.4,4038,2
844,S488,Seller S488,"Chennai, Tamil Nadu","['Kanchipuram Saris', 'Pigeon', 'Usha', 'Manyavar']","['Ethnic Wear', 'Handicrafts', 'Mobiles', 'Home Decor']",4.2,8.8,48.4,1795,14
845,S509,Seller S509,"Bengaluru, Karnataka","['Mysore Silk Sarees', 'Lava Mobiles', 'Flipkart (in-house)', 'Usha', 'Zebronics', 'Bajaj']","['Kitchenware', 'Mobiles', 'Accessories', 'Ethnic Wear']",4.6,13.4,46.0,1413,22
846,S472,Seller S472,"Bengaluru, Karnataka","['Pigeon', 'boAt', 'Lava Mobiles', 'Prestige', 'Kanchipuram Saris', 'Bajaj']",['Mobiles'],4.1,1.5,36.7,1302,10
847,S655,Seller S655,"Delhi, NCR","['Pigeon', 'Bajaj', 'Usha', 'Mysore Silk Sarees', 'Havells']","['Home Decor', 'Mobiles', 'Ethnic Wear', 'Clothing']",4.8,18.2,5.9,4411,15
848,S448,Seller S448,"Delhi, NCR","['Kanchipuram Saris', 'Prestige', 'Havells', 'Mysore Silk Sarees']","['Bakeware', 'Clothing', 'Kitchenware']",4.8,19.7,35.3,4359,12
849,S991,Seller S991,"Mumbai, Maharashtra","['Usha', 'Flipkart (in-house)']","['Accessories', 'Electronics', 'Home Decor', 'Appliances', 'Handicrafts']",4.3,23.0,1.7,1640,17
850,S916,Seller S916,"Delhi, NCR","['Bajaj', 'Manyavar']","['Appliances', 'Kitchenware', 'Electronics']",4.3,22.1,46.2,1540,14
851,S347,Seller S347,"Chennai, Tamil Nadu","['Zebronics', 'boAt', 'Pigeon', 'Havells', 'Flipkart (in-house)']","['Appliances', 'Kitchenware', 'Bakeware', 'Ethnic Wear']",4.8,21.2,41.9,1655,7
852,S432,Seller S432,"Srinagar, J&K","['Bajaj', 'Zebronics', 'Kanchipuram Saris']","['Appliances', 'Handicrafts', 'Kitchenware', 'Mobiles', 'Electronics']",4.9,23.4,29.0,2709,19
853,S768,Seller S768,"Mumbai, Maharashtra",['Prestige'],"['Mobiles', 'Handicrafts', 'Electronics', 'Home Decor', 'Accessories']",4.8,19.6,42.6,4614,8
854,S779,Seller S779,"Chennai, Tamil Nadu","['Pigeon', 'Mysore Silk Sarees']",['Home Decor'],4.1,18.6,6.9,1978,21
855,S966,Seller S966,"Delhi, NCR","['Havells', 'Mysore Silk Sarees', 'Zebronics']","['Kitchenware', 'Bakeware', 'Electronics', 'Ethnic Wear']",5.0,4.5,39.6,1989,24
856,S942,Seller S942,"Srinagar, J&K",['Prestige'],"['Mobiles', 'Ethnic Wear', 'Home Decor', 'Kitchenware', 'Accessories']",4.8,20.5,6.0,1574,8
857,S380,Seller S380,"Bengaluru, Karnataka",['Lava Mobiles'],['Kitchenware'],4.3,18.5,22.8,4373,16
858,S406,Seller S406,"Bengaluru, Karnataka","['Mysore Silk Sarees', 'Flipkart (in-house)', 'Havells', 'Pigeon']","['Clothing', 'Accessories', 'Bakeware', 'Kitchenware']",4.6,19.3,6.1,4057,8
859,S848,Seller S848,"Chennai, Tamil Nadu","['Lava Mobiles', 'Usha', 'Havells', 'boAt']",['Accessories'],4.2,16.3,27.1,4439,23
860,S719,Seller S719,"Delhi, NCR","['Mysore Silk Sarees', 'Prestige', 'Usha']","['Kitchenware', 'Electronics']",4.7,5.8,14.8,3859,4
